raceId,Constructor,Driver,tbl
450,34,137,24922.0
450,1,182,43086.0
450,6,163,61430.0
451,1,117,0.0
451,1,182,13425.0
451,53,102,20042.0
451,6,105,20317.0
451,32,173,92169.0
452,34,137,0.0
452,1,182,51883.0
452,3,172,73951.0
452,6,175,78117.0
452,21,176,78207.0
453,1,187,0.0
453,1,182,27993.0
453,6,163,73638.0
454,4,117,0.0
454,34,137,29720.0
454,4,158,40232.0
454,6,175,66880.0
455,6,175,0.0
455,4,117,48781.0
456,3,177,0.0
456,34,137,18475.0
456,4,117,31366.0
456,6,175,64297.0
457,4,117,0.0
457,6,175,23182.0
457,4,158,39869.0
457,34,137,42295.0
457,3,177,50480.0
457,3,172,93107.0
457,53,118,118539.0
457,53,152,158273.0
458,25,105,0.0
458,3,177,7702.0
458,1,187,9283.0
458,34,137,72185.0
458,3,172,92603.0
459,6,163,0.0
459,4,158,42029.0
459,6,175,52610.0
459,3,177,77048.0
460,4,117,0.0
460,34,137,19161.0
460,6,175,26246.0
460,32,95,38952.0
460,6,163,58874.0
461,6,163,0.0
461,51,110,70652.0
461,34,119,104093.0
461,4,117,120750.0
462,4,117,0.0
462,6,163,6835.0
462,34,137,27659.0
462,4,158,28395.0
463,6,163,0.0
463,6,175,20839.0
463,1,187,43741.0
463,53,118,76839.0
463,51,184,84292.0
464,34,137,0.0
464,6,163,10212.0
464,4,158,18612.0
464,6,175,29023.0
464,32,173,53680.0
464,53,118,73348.0
464,53,152,93922.0
464,32,95,96035.0
465,34,137,0.0
465,4,117,6571.0
465,32,95,30315.0
465,51,110,34396.0
465,53,118,44915.0
465,53,152,52190.0
465,34,119,72684.0
466,34,119,0.0
466,51,110,9319.0
466,34,137,21969.0
467,4,117,0.0
467,3,199,14946.0
467,4,163,27900.0
467,1,182,32113.0
467,3,177,43139.0
467,1,187,50993.0
468,4,117,0.0
468,1,187,2990.0
468,32,95,36859.0
468,25,105,50761.0
469,1,182,0.0
469,3,177,14660.0
469,34,119,79143.0
469,25,105,80947.0
470,6,202,0.0
470,6,203,366.0
470,25,105,67684.0
471,1,187,0.0
471,3,177,7268.0
472,34,119,0.0
473,1,187,0.0
473,27,158,15726.0
473,6,202,28077.0
473,3,177,71976.0
473,3,206,83757.0
474,34,137,0.0
474,34,119,13799.0
474,1,187,61836.0
475,6,202,0.0
475,34,137,21649.0
475,3,177,22365.0
475,1,182,83729.0
476,1,182,0.0
476,6,202,25726.0
476,6,175,38436.0
476,32,173,41242.0
476,3,206,41430.0
476,4,117,41636.0
477,4,163,0.0
477,4,117,17308.0
477,6,202,42128.0
477,6,175,76241.0
477,3,177,90994.0
477,25,105,92339.0
478,6,175,0.0
478,4,163,16379.0
479,32,173,0.0
479,3,177,50.0
480,3,177,0.0
480,4,117,4442.0
480,1,182,60343.0
481,4,163,0.0
481,6,175,14064.0
481,6,207,48452.0
481,1,187,87845.0
482,25,105,0.0
482,1,187,27292.0
482,27,158,56450.0
482,4,117,68648.0
482,3,177,71375.0
483,3,178,0.0
483,3,199,9190.0
483,34,137,34920.0
483,51,207,49310.0
483,25,158,66700.0
484,3,199,0.0
484,3,178,4440.0
484,21,119,63080.0
484,57,176,77030.0
484,32,173,86420.0
484,27,172,86830.0
484,27,197,90250.0
485,34,137,0.0
485,3,199,26610.0
485,4,117,49980.0
485,3,178,67880.0
485,4,163,91850.0
486,34,137,0.0
486,21,119,4580.0
486,3,199,6340.0
486,34,212,22890.0
486,6,202,25870.0
486,1,110,66610.0
486,6,203,101970.0
487,3,199,0.0
487,27,172,36060.0
487,32,95,43690.0
487,6,203,47640.0
487,32,173,49200.0
487,25,158,52510.0
487,1,187,61660.0
487,6,202,92040.0
487,51,152,95580.0
488,6,203,0.0
488,3,178,39910.0
488,27,172,89240.0
489,6,203,0.0
489,27,172,220.0
489,1,187,580.0
489,3,199,1010.0
489,32,173,1240.0
489,32,95,28580.0
489,3,178,56580.0
489,51,207,60800.0
489,4,163,67080.0
489,51,152,73650.0
490,4,117,0.0
490,1,187,2290.0
490,34,137,24220.0
490,4,163,42300.0
491,1,187,0.0
491,3,199,40650.0
492,34,137,0.0
492,4,117,11520.0
492,27,172,64600.0
492,34,212,99690.0
492,25,158,110520.0
493,27,172,0.0
493,4,163,5170.0
493,34,137,7340.0
493,3,178,12040.0
493,3,199,31850.0
493,1,187,91140.0
494,4,117,0.0
494,34,137,8240.0
494,3,178,35500.0
495,4,117,0.0
495,3,178,22175.0
495,3,199,50587.0
495,32,173,92902.0
495,6,202,94522.0
496,27,172,0.0
496,1,187,6230.0
496,6,203,110270.0
497,3,178,0.0
497,4,117,20048.0
497,51,152,20428.0
497,32,95,47473.0
497,34,137,76438.0
497,27,172,78175.0
497,1,187,78497.0
498,3,178,0.0
498,34,137,24590.0
498,56,177,78640.0
498,25,206,83480.0
499,4,163,0.0
499,32,173,21860.0
499,3,178,66110.0
499,27,202,100130.0
499,1,117,105410.0
500,4,163,0.0
500,27,172,34070.0
500,27,202,52490.0
500,34,137,61020.0
501,34,137,0.0
501,21,119,49212.0
501,56,224,78563.0
502,27,202,0.0
502,3,178,47370.0
502,3,199,84120.0
503,3,199,0.0
503,27,172,73629.0
503,34,137,77726.0
504,3,178,0.0
504,27,202,4520.0
504,27,172,30260.0
504,34,137,74880.0
504,4,163,76150.0
504,3,199,76740.0
505,3,178,0.0
505,34,137,11007.0
505,3,199,13285.0
506,27,172,0.0
506,3,199,3190.0
506,3,178,43530.0
506,34,137,44480.0
506,51,152,76490.0
506,6,203,88720.0
506,32,207,93010.0
506,21,200,107750.0
507,4,219,0.0
507,3,178,820.0
507,3,199,19360.0
507,27,172,42020.0
507,34,137,62810.0
507,32,173,62810.0
507,1,117,93410.0
508,34,137,0.0
508,4,163,12930.0
508,27,172,13430.0
508,3,199,15290.0
508,25,197,60020.0
508,1,117,82620.0
509,34,137,0.0
509,3,178,28930.0
509,3,199,73670.0
510,3,178,0.0
510,3,199,15540.0
510,27,202,19070.0
510,1,187,30980.0
510,6,203,55230.0
511,3,178,0.0
511,3,199,4210.0
511,27,202,12570.0
511,32,173,29690.0
512,27,172,0.0
512,32,199,14940.0
512,1,187,88810.0
512,27,221,101720.0
513,27,172,0.0
513,27,221,5280.0
513,32,199,44140.0
513,25,202,85880.0
514,6,203,0.0
514,6,222,3420.0
514,25,197,22110.0
514,32,207,27880.0
514,32,199,66970.0
515,6,203,0.0
515,6,222,29380.0
515,3,178,59690.0
515,32,207,64330.0
515,27,221,83520.0
516,27,221,0.0
516,32,199,20940.0
516,32,207,27310.0
516,6,222,28680.0
516,25,197,30390.0
516,25,202,48430.0
516,6,203,52310.0
516,21,200,74840.0
517,6,222,0.0
517,27,172,15360.0
517,25,202,35170.0
517,32,199,46490.0
517,21,119,64310.0
517,1,187,65850.0
518,6,222,0.0
518,3,223,440.0
518,32,199,8570.0
518,1,187,41310.0
519,4,219,0.0
519,6,203,14590.0
519,4,163,14830.0
519,3,178,36610.0
519,25,197,64510.0
519,3,223,65510.0
520,3,223,0.0
520,4,163,24280.0
521,3,178,0.0
521,3,223,2910.0
521,27,172,18390.0
521,6,222,31200.0
521,1,187,97800.0
522,3,178,0.0
522,6,203,36050.0
522,27,172,46770.0
522,6,222,47210.0
522,3,223,48920.0
523,3,178,0.0
523,6,222,21783.0
523,27,172,63253.0
524,6,222,0.0
524,6,203,460.0
524,3,223,4780.0
524,204,182,54400.0
524,32,207,59700.0
524,25,197,61550.0
524,32,199,84140.0
525,3,178,0.0
525,6,203,1080.0
525,3,223,73656.0
526,6,203,0.0
526,4,163,48787.0
526,25,202,53199.0
526,58,173,90512.0
526,54,233,101259.0
527,32,207,0.0
527,34,182,13210.0
527,25,221,13640.0
527,1,231,16050.0
527,32,238,74850.0
527,1,175,79900.0
527,6,199,82600.0
527,6,203,98880.0
527,56,224,100600.0
527,59,222,103500.0
527,54,200,109070.0
528,6,199,0.0
528,56,224,49130.0
528,34,182,57020.0
528,32,207,93120.0
529,32,238,0.0
529,25,221,466.0
529,34,187,4442.0
529,3,178,30986.0
529,27,172,69218.0
530,6,199,0.0
530,32,207,11061.0
530,25,221,28951.0
530,32,238,45603.0
530,27,172,82884.0
531,25,221,0.0
531,34,182,22450.0
531,59,222,32290.0
531,34,187,33530.0
531,25,202,68060.0
531,21,119,68770.0
532,32,207,0.0
532,32,238,9900.0
532,6,199,24340.0
532,6,203,47040.0
533,32,207,0.0
533,32,238,19560.0
533,27,172,37240.0
533,59,222,60060.0
533,34,187,65930.0
534,34,182,0.0
534,21,119,34019.0
534,32,238,34105.0
535,32,207,0.0
535,32,238,2930.0
535,1,231,19800.0
535,34,187,36880.0
535,3,178,41810.0
535,59,222,54530.0
535,27,172,54740.0
535,21,119,84880.0
535,1,175,87060.0
535,25,202,89980.0
536,6,199,0.0
536,34,182,1230.0
536,34,187,37250.0
536,25,221,73270.0
537,32,207,0.0
537,59,222,15350.0
537,27,172,28010.0
537,56,224,36880.0
537,25,202,57260.0
537,32,212,97860.0
537,34,187,99530.0
537,6,203,116870.0
538,32,238,0.0
538,25,221,47440.0
538,6,203,99760.0
539,32,207,0.0
539,32,238,320.0
539,34,182,12210.0
539,34,187,20920.0
539,56,224,21500.0
539,6,203,45950.0
539,6,199,60520.0
540,34,182,0.0
540,34,187,1480.0
540,6,199,20470.0
540,27,172,37530.0
540,1,175,40390.0
540,32,207,46330.0
540,6,203,48480.0
540,56,224,55240.0
540,1,137,66830.0
540,57,206,69110.0
540,25,221,76570.0
541,6,199,0.0
541,3,178,19739.0
541,59,222,45701.0
541,4,219,85007.0
541,56,224,88089.0
541,1,175,110210.0
542,6,203,0.0
542,59,222,13372.0
542,6,199,19408.0
542,21,119,24667.0
542,25,221,28558.0
542,57,206,54476.0
542,25,202,81250.0
542,1,175,86560.0
542,3,178,88942.0
543,59,222,0.0
543,34,250,43240.0
543,6,199,46020.0
543,56,224,55480.0
544,6,199,0.0
544,1,231,10710.0
544,6,182,107510.0
545,6,182,0.0
545,59,222,5200.0
545,25,221,5700.0
545,1,231,9500.0
545,1,200,19900.0
545,34,187,20200.0
545,63,230,23600.0
545,6,199,26700.0
545,57,223,46200.0
545,56,224,71700.0
546,32,207,0.0
546,6,182,773.0
546,59,222,4857.0
546,25,221,74487.0
546,56,224,80908.0
547,32,207,0.0
547,6,199,15850.0
547,59,222,24510.0
547,1,200,24870.0
547,32,255,65830.0
548,59,222,0.0
548,6,182,889.0
548,6,199,32800.0
548,1,200,34600.0
548,32,207,35550.0
548,58,178,36610.0
548,27,172,64440.0
548,63,230,68640.0
549,32,255,0.0
549,6,182,14190.0
549,25,238,19950.0
549,63,230,24980.0
549,58,178,75470.0
550,27,172,0.0
550,1,200,8449.0
550,6,199,14369.0
550,25,221,16308.0
550,34,187,18735.0
550,32,207,25277.0
550,57,223,31266.0
550,67,197,64567.0
550,58,262,82479.0
551,32,207,0.0
551,34,187,1550.0
551,1,231,33870.0
551,32,255,71080.0
551,6,182,74150.0
552,1,231,0.0
552,6,182,18310.0
552,32,255,19570.0
552,1,200,47760.0
552,34,233,71730.0
553,6,182,0.0
553,59,222,14330.0
553,34,233,20900.0
553,6,199,60270.0
553,63,230,87370.0
553,57,175,89810.0
554,58,178,0.0
554,6,182,20130.0
554,34,233,34500.0
554,6,199,34750.0
554,25,238,72090.0
555,6,182,0.0
555,27,172,1890.0
556,32,207,0.0
556,6,182,16960.0
556,58,178,23630.0
556,1,200,28480.0
556,57,223,30110.0
556,25,238,79220.0
557,1,231,0.0
557,32,207,2026.0
557,59,222,78879.0
557,6,182,100615.0
557,57,223,108138.0
558,59,222,0.0
558,25,221,6770.0
558,1,200,15760.0
558,58,178,46690.0
558,57,175,63260.0
559,1,231,0.0
559,6,199,62450.0
559,25,221,66390.0
559,58,178,66610.0
560,6,182,0.0
560,25,221,21470.0
560,58,252,23840.0
560,37,233,88170.0
560,25,222,116460.0
560,1,200,118270.0
560,6,223,135240.0
561,6,182,0.0
561,1,231,1300.0
561,1,200,45900.0
561,25,222,68400.0
562,6,223,0.0
562,6,182,42414.0
562,25,221,49972.0
562,27,172,72828.0
562,1,200,82292.0
563,1,231,0.0
563,6,182,30970.0
563,32,255,48020.0
564,6,182,0.0
564,6,223,3460.0
564,27,172,35380.0
564,25,222,91000.0
565,6,182,0.0
565,25,222,11130.0
565,25,221,64840.0
566,25,222,0.0
566,25,221,19766.0
566,6,182,33866.0
566,27,172,55819.0
566,1,231,59483.0
566,6,223,60366.0
566,37,238,63493.0
566,204,250,71613.0
567,1,231,0.0
567,25,221,12700.0
567,67,187,23550.0
567,204,250,24820.0
567,32,207,43920.0
567,25,222,55070.0
567,37,233,81550.0
567,58,252,90670.0
567,37,232,113570.0
568,6,182,0.0
568,25,222,16180.0
569,1,231,0.0
569,25,222,27700.0
569,1,200,52400.0
569,204,250,54200.0
569,32,255,117300.0
569,204,243,150300.0
569,67,187,153900.0
569,58,252,168200.0
569,6,223,226000.0
569,63,178,227300.0
569,58,197,291700.0
569,32,207,298100.0
569,56,224,325200.0
570,67,187,0.0
570,27,172,10790.0
570,32,255,11980.0
570,1,231,12440.0
570,32,207,21490.0
570,37,238,34340.0
570,1,200,59450.0
571,1,231,0.0
571,6,223,920.0
571,32,207,2090.0
571,58,252,6940.0
571,25,222,22460.0
571,37,230,45030.0
571,25,221,56280.0
572,37,238,0.0
572,6,223,2300.0
572,27,172,3000.0
572,6,182,19400.0
572,25,222,19500.0
572,25,221,35700.0
572,37,230,43900.0
572,58,252,52900.0
572,6,199,57500.0
572,57,235,72400.0
572,67,187,102200.0
573,1,231,0.0
573,25,221,6331.0
573,32,207,10366.0
573,25,222,19745.0
573,1,200,41811.0
573,6,223,46256.0
573,204,250,46472.0
573,6,182,72957.0
574,1,231,0.0
574,25,222,8030.0
574,6,182,62324.0
574,1,200,62458.0
574,37,233,67978.0
574,67,187,68190.0
575,32,207,0.0
576,1,224,0.0
576,64,231,5910.0
576,34,199,17060.0
576,6,223,35790.0
576,25,221,54250.0
576,6,182,79650.0
577,34,250,0.0
577,1,224,5790.0
577,1,200,26660.0
577,6,223,43280.0
577,6,182,61880.0
577,64,231,65120.0
577,73,207,66810.0
577,34,199,99620.0
577,32,235,111840.0
577,63,187,149600.0
578,25,222,0.0
578,34,199,3740.0
578,25,221,16920.0
578,34,250,17310.0
578,6,182,28640.0
578,1,200,63640.0
578,75,243,72910.0
579,1,200,0.0
579,32,235,1100.0
580,6,182,0.0
580,1,224,2780.0
580,34,250,17810.0
580,32,238,38450.0
580,25,221,40860.0
580,1,200,42070.0
581,6,182,0.0
581,25,222,19220.0
581,34,199,41820.0
581,25,221,60080.0
581,6,223,63840.0
581,202,252,88450.0
582,6,182,0.0
582,34,199,6288.0
582,6,223,29095.0
582,73,207,44380.0
582,67,288,90763.0
583,64,231,0.0
583,6,182,1060.0
583,6,223,55060.0
584,6,182,0.0
584,64,231,1590.0
584,1,200,2310.0
584,1,224,39770.0
584,73,207,62080.0
584,25,221,67400.0
584,75,294,69610.0
584,202,197,79780.0
584,25,222,91680.0
584,32,238,96020.0
584,3,172,96770.0
584,25,219,97130.0
585,1,224,0.0
586,34,199,0.0
586,3,172,97700.0
586,6,182,143300.0
586,202,252,211400.0
586,75,178,230300.0
586,57,298,305500.0
586,37,275,450400.0
586,64,229,460900.0
587,37,230,0.0
587,64,231,27030.0
587,202,252,34850.0
587,1,200,72660.0
587,32,238,83330.0
587,6,182,90280.0
587,6,223,99070.0
588,6,223,0.0
588,1,224,16600.0
588,6,182,23200.0
588,34,199,55100.0
588,64,231,57100.0
588,202,252,75900.0
589,6,182,0.0
589,1,224,4943.0
589,1,200,47637.0
589,64,231,49475.0
589,32,238,49986.0
589,25,222,50321.0
589,37,230,104031.0
590,1,304,0.0
590,6,182,9270.0
590,6,223,20410.0
590,1,305,31790.0
590,66,306,51840.0
590,25,221,112480.0
591,1,224,0.0
591,6,223,13570.0
592,34,199,0.0
592,66,306,33940.0
592,1,305,42160.0
592,25,221,44190.0
592,37,233,46230.0
592,80,232,56040.0
592,1,224,68390.0
592,25,222,70540.0
593,6,182,0.0
593,6,223,35610.0
594,1,224,0.0
594,6,182,350.0
594,25,222,45610.0
594,6,223,52020.0
594,66,306,68050.0
594,1,304,70540.0
595,32,238,0.0
595,25,222,28800.0
595,58,197,48900.0
595,6,223,63100.0
596,25,222,0.0
596,25,221,380.0
596,64,231,3325.0
596,1,224,53507.0
596,58,197,76403.0
597,6,182,0.0
597,6,223,8250.0
597,1,224,30270.0
597,1,305,31290.0
597,25,222,34280.0
597,25,221,51520.0
597,34,187,73950.0
598,32,238,0.0
598,6,182,20360.0
598,6,223,27840.0
598,25,222,28110.0
598,32,235,37540.0
598,1,304,38140.0
599,25,222,0.0
599,1,224,15300.0
599,32,235,61500.0
599,6,223,67200.0
600,6,223,0.0
600,25,222,50700.0
600,34,199,83300.0
600,32,238,84200.0
600,32,235,85000.0
600,58,252,138100.0
600,37,233,178700.0
600,58,197,205900.0
600,26,289,206400.0
600,66,280,257700.0
600,63,321,317700.0
600,34,250,386300.0
600,37,230,523100.0
601,34,199,0.0
601,1,304,42920.0
601,64,231,61540.0
601,34,187,69390.0
601,6,223,73080.0
601,37,230,73820.0
602,32,238,0.0
602,1,224,800.0
602,25,222,24700.0
602,80,232,87700.0
603,1,224,0.0
603,6,223,13034.0
603,32,238,14494.0
603,64,231,15669.0
603,25,221,55322.0
604,34,199,0.0
604,34,250,10735.0
604,64,231,70384.0
604,1,224,77753.0
604,34,187,85804.0
604,25,221,87506.0
604,1,200,90012.0
605,32,224,0.0
605,25,327,4690.0
605,25,328,33190.0
605,6,235,42570.0
606,32,224,0.0
606,25,328,13500.0
606,1,304,106400.0
607,25,328,0.0
607,1,309,24550.0
607,32,224,25060.0
608,32,224,0.0
608,25,327,42700.0
608,58,332,73100.0
609,25,328,0.0
609,25,327,31840.0
609,32,224,122790.0
610,25,328,0.0
610,32,224,1300.0
611,1,304,0.0
611,32,238,4039.0
611,25,327,14667.0
611,34,199,18068.0
611,25,328,25998.0
612,32,238,0.0
612,25,327,40920.0
612,34,199,46480.0
612,25,328,46930.0
612,6,235,48900.0
612,37,231,82540.0
612,6,232,89190.0
612,1,304,89530.0
612,66,182,105760.0
613,1,309,0.0
613,32,238,2800.0
613,1,304,3000.0
613,37,231,3400.0
613,25,327,36600.0
613,34,199,44700.0
613,66,223,71700.0
613,6,235,77400.0
614,25,328,0.0
614,25,327,15830.0
614,37,231,63010.0
614,1,309,69130.0
614,66,306,73370.0
615,25,328,0.0
615,25,327,1600.0
615,1,235,41200.0
615,63,250,53800.0
615,34,290,79900.0
615,32,224,84300.0
615,63,200,85200.0
615,58,262,85700.0
615,1,309,131800.0
615,80,280,142500.0
615,34,243,207300.0
615,1,304,218700.0
615,58,289,229000.0
616,32,238,0.0
616,25,328,9010.0
616,63,250,46640.0
616,34,199,47910.0
616,66,306,81300.0
616,66,223,98400.0
617,32,238,0.0
617,32,224,800.0
617,1,309,28800.0
617,25,328,33200.0
617,25,327,46200.0
617,34,199,59800.0
617,63,305,88700.0
618,1,309,0.0
618,32,224,32734.0
618,58,262,34505.0
618,66,306,36514.0
619,32,238,0.0
619,37,231,668.0
619,34,199,22930.0
619,1,304,50226.0
619,1,309,80367.0
619,32,224,107945.0
620,25,328,0.0
620,1,304,25960.0
620,6,235,59390.0
620,6,223,66720.0
620,63,314,69110.0
621,1,304,0.0
621,32,224,14100.0
621,1,309,25800.0
621,6,207,38500.0
621,37,238,49000.0
622,32,224,0.0
622,6,235,18920.0
623,66,306,0.0
623,6,235,38200.0
624,32,224,0.0
624,25,327,26600.0
624,1,304,58100.0
624,63,305,72000.0
625,25,328,0.0
625,32,224,27700.0
625,82,278,31900.0
625,25,327,49300.0
625,37,238,56800.0
625,63,305,96100.0
625,1,304,108100.0
625,34,290,145100.0
625,1,312,175500.0
625,34,289,179500.0
626,32,224,0.0
626,25,328,4100.0
626,1,309,72500.0
627,6,235,0.0
627,6,223,48300.0
627,37,238,66700.0
627,66,307,140200.0
627,1,312,155700.0
627,34,289,179600.0
627,34,290,180100.0
627,37,329,310700.0
627,66,306,320200.0
627,25,327,343700.0
628,32,224,0.0
628,1,304,1180.0
628,1,309,36530.0
628,63,305,44760.0
628,82,278,45640.0
628,66,307,61190.0
628,25,328,69090.0
628,66,306,81450.0
629,32,224,0.0
629,63,305,14500.0
629,1,304,23800.0
629,1,309,35700.0
629,34,289,65600.0
629,66,320,81900.0
630,25,328,0.0
630,1,309,48200.0
630,1,304,54600.0
630,34,199,60700.0
630,6,223,67000.0
631,25,328,0.0
631,25,327,32268.0
631,1,304,37528.0
631,37,238,82516.0
631,6,235,83119.0
632,6,207,0.0
632,25,328,20900.0
632,6,223,31400.0
632,180,317,69400.0
633,25,328,0.0
633,6,235,3400.0
633,82,278,58100.0
633,66,345,77900.0
633,1,304,87000.0
634,25,328,0.0
634,200,238,25600.0
634,6,235,53300.0
634,1,304,66700.0
635,6,235,0.0
635,66,345,7990.0
636,25,328,0.0
636,25,327,28120.0
636,180,224,34070.0
636,66,346,37170.0
636,82,278,41080.0
636,180,317,76020.0
636,82,306,76930.0
636,63,341,84910.0
637,25,328,0.0
637,200,238,36100.0
637,180,224,50500.0
638,25,328,0.0
638,25,327,30100.0
638,6,223,37100.0
638,6,207,125000.0
638,200,238,149100.0
638,34,314,178600.0
638,63,341,199000.0
638,180,317,391700.0
638,34,289,397000.0
639,66,346,0.0
639,180,224,4120.0
639,34,314,19770.0
639,180,317,31870.0
639,34,289,48430.0
639,200,280,84510.0
639,63,243,97420.0
640,66,320,0.0
640,200,238,10.0
640,25,327,90.0
640,63,305,180.0
640,66,307,610.0
640,82,278,32360.0
640,1,262,84830.0
641,25,328,0.0
641,200,238,38300.0
641,1,288,95800.0
642,25,327,0.0
642,66,346,40062.0
642,200,238,44070.0
642,66,307,56749.0
642,25,328,60003.0
642,6,223,76426.0
643,34,356,0.0
643,187,304,8100.0
643,37,328,17100.0
643,82,306,73100.0
644,37,328,0.0
645,32,358,0.0
645,34,356,23100.0
645,82,280,51400.0
645,187,304,88300.0
646,66,345,0.0
646,37,278,1100.0
646,82,306,103700.0
646,6,363,158500.0
646,34,243,211800.0
647,32,358,0.0
647,37,328,30000.0
648,32,358,0.0
648,37,278,7610.0
648,34,356,44830.0
648,187,304,45660.0
648,82,280,79420.0
648,187,364,79650.0
648,34,243,140160.0
648,32,357,167170.0
648,37,328,189610.0
649,32,358,0.0
649,34,356,32900.0
649,187,304,54400.0
649,6,223,54800.0
650,32,358,0.0
650,6,235,700.0
650,187,304,81800.0
650,32,224,115100.0
17,9,20,0.0
17,9,17,17857.0
17,23,18,18467.0
17,23,22,22735.0
17,2,2,26253.0
17,7,155,28343.0
17,7,15,34366.0
17,5,67,41294.0
17,3,3,45941.0
17,2,9,48180.0
17,1,5,52798.0
17,6,8,54317.0
17,3,6,59839.0
17,4,4,69687.0
17,10,24,94450.0
651,6,235,0.0
651,6,223,610.0
651,34,243,87880.0
652,6,223,0.0
652,37,328,5730.0
652,82,306,5800.0
652,187,304,6150.0
652,34,243,6410.0
652,37,327,63460.0
653,6,235,0.0
653,6,223,14800.0
653,37,278,57900.0
654,32,224,0.0
654,66,345,36390.0
654,32,317,45170.0
655,6,235,0.0
655,6,223,24640.0
655,187,304,45970.0
655,37,278,47050.0
655,82,306,50110.0
655,66,345,84760.0
656,196,328,0.0
656,180,289,18800.0
656,187,304,31800.0
656,180,346,49200.0
657,196,328,0.0
658,180,289,0.0
658,182,361,17300.0
658,180,346,34600.0
658,180,370,52900.0
659,196,328,0.0
659,180,346,24520.0
659,6,278,30510.0
659,187,304,37160.0
659,182,235,37670.0
659,182,356,70810.0
660,196,328,0.0
660,196,306,57100.0
660,182,235,57300.0
661,196,328,0.0
662,182,235,0.0
662,196,328,57700.0
662,187,360,201600.0
662,180,289,238800.0
663,196,328,0.0
663,180,358,80.0
663,196,306,170.0
663,187,360,190.0
663,182,361,33440.0
664,182,235,0.0
664,182,356,46200.0
664,180,358,52000.0
665,180,358,0.0
665,182,361,46990.0
666,187,304,0.0
666,182,235,2560.0
666,182,356,38480.0
666,196,328,47040.0
666,196,306,98520.0
667,180,373,0.0
667,180,289,25300.0
667,191,358,30400.0
668,180,289,0.0
668,187,304,15900.0
669,180,289,0.0
669,66,370,2200.0
670,187,360,0.0
670,66,345,12100.0
670,6,235,39600.0
671,196,328,0.0
671,82,306,93930.0
672,6,235,0.0
672,11,341,118600.0
673,180,346,0.0
673,6,278,4400.0
674,196,328,0.0
674,180,289,243200.0
674,191,358,249400.0
674,6,235,355200.0
674,191,356,381100.0
674,66,345,385000.0
674,187,304,391000.0
674,66,361,476400.0
674,190,364,493700.0
674,26,365,611400.0
675,187,304,0.0
675,196,359,88400.0
675,6,235,88600.0
676,187,304,0.0
677,196,328,0.0
677,180,289,24680.0
678,180,289,0.0
678,187,360,79320.0
678,180,262,100650.0
678,66,345,101090.0
679,167,345,0.0
679,170,340,26400.0
680,191,304,0.0
681,180,373,0.0
681,191,356,23600.0
681,191,304,25700.0
681,6,278,27300.0
682,190,364,0.0
682,66,328,63000.0
682,6,278,100000.0
682,167,358,133900.0
683,191,356,0.0
683,191,304,49500.0
684,180,373,0.0
684,191,304,12800.0
684,6,278,16600.0
684,191,356,21800.0
685,191,304,0.0
685,191,356,38500.0
685,6,278,39000.0
685,11,341,145700.0
685,180,262,330700.0
685,167,347,522100.0
685,182,390,527900.0
686,191,356,0.0
686,191,304,61900.0
687,11,341,0.0
687,191,356,200.0
687,180,373,23100.0
687,167,358,56600.0
688,180,373,0.0
688,180,289,6300.0
689,180,373,0.0
689,191,356,85360.0
690,66,328,0.0
690,6,385,40200.0
691,6,341,0.0
691,167,358,42100.0
692,191,356,0.0
692,6,387,9500.0
693,191,356,0.0
693,191,304,9600.0
694,191,356,0.0
695,191,356,0.0
695,167,341,44400.0
695,167,358,152600.0
695,66,289,401400.0
695,66,328,508900.0
695,6,385,656400.0
696,6,375,0.0
696,6,387,5800.0
696,191,304,6100.0
697,176,373,0.0
698,167,341,0.0
698,191,356,7880.0
699,172,373,0.0
699,6,341,29000.0
699,66,289,31800.0
699,172,374,54400.0
700,66,289,0.0
700,6,385,64000.0
700,66,328,101900.0
701,172,373,0.0
701,66,328,44800.0
702,172,373,0.0
702,66,328,26300.0
702,6,341,153500.0
702,183,304,173100.0
703,172,373,0.0
703,66,289,3200.0
703,6,341,27600.0
703,172,374,39600.0
703,66,328,74600.0
704,172,373,0.0
704,66,328,8000.0
704,183,364,13000.0
704,66,289,45100.0
705,172,373,0.0
705,66,289,15900.0
705,183,364,21400.0
705,170,358,209600.0
705,183,356,281200.0
705,6,385,308600.0
705,183,347,358500.0
706,66,328,0.0
706,66,289,3300.0
706,183,364,16500.0
706,6,385,75900.0
707,66,289,0.0
707,183,364,12500.0
707,183,356,57500.0
708,11,386,0.0
708,183,364,2890.0
708,172,374,60150.0
708,181,346,114420.0
709,66,289,0.0
710,172,373,0.0
710,6,341,53600.0
711,172,373,0.0
711,170,360,3400.0
711,183,356,48100.0
711,66,386,118600.0
712,183,364,0.0
712,66,289,24100.0
712,183,356,24900.0
712,172,397,70600.0
712,66,386,132100.0
713,172,373,0.0
713,66,289,2800.0
713,6,341,80600.0
714,6,341,0.0
714,66,289,75600.0
714,6,385,292800.0
714,181,346,323100.0
715,6,385,0.0
715,66,386,6180.0
716,6,341,0.0
716,170,360,66000.0
717,66,289,0.0
717,6,341,30500.0
718,183,364,0.0
718,6,341,68940.0
718,6,385,69630.0
718,172,374,81860.0
719,66,289,0.0
719,66,386,4600.0
719,170,360,12800.0
719,6,341,14100.0
720,172,373,0.0
720,170,360,294000.0
721,172,373,0.0
722,172,373,0.0
722,170,408,64900.0
